knight,bowler,graveyard,poison,skeletons,mega_minion,electro_wizard,tornado,giant,minion_horde,fire_fireball,chr_balloon,barbarians,ice_wizard,order_volley,rage,1,0
knight,bowler,graveyard,poison,skeletons,mega_minion,electro_wizard,tornado,minion_horde,lava_hound,fire_fireball,firespirit_hut,minion,miner,the_log,barbarians,1,0
knight,bowler,graveyard,poison,zap,mega_minion,electro_wizard,tornado,order_volley,knight,rocket,the_log,snow_spirits,archers,building_mortar,skeletons,1,0
knight,bowler,graveyard,poison,zap,mega_minion,electro_wizard,tornado,archers,snow_spirits,rocket,the_log,knight,skeletons,building_mortar,order_volley,2,0
minion,skeletons,lightning,baby_dragon,building_elixir_collector,chr_golem,the_log,electro_wizard,knight,archers,angry_barbarian,minion,chr_golem,building_elixir_collector,executioner,zap,0,3
knight,bowler,graveyard,poison,zap,baby_dragon,electro_wizard,tornado,chr_balloon,minion,skeleton_horde,zap,lava_hound,minion_horde,goblin_gang,fire_fireball,3,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,lightning,skeletons,minion,baby_dragon,chr_golem,building_elixir_collector,the_log,goblin_gang,0,3
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,building_elixir_collector,snow_spirits,zap,the_log,pekka,knight,ice_wizard,three_musketeers,3,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,hog_rider,skeletons,snow_spirits,the_log,barbarians,minion,zap,princess,3,1
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,chr_golem,minion_horde,minion,building_elixir_collector,rage_barbarian,three_musketeers,goblin_gang,zap,3,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,hog_rider,goblins,zap,lightning,chaos_cannon,skeletons,minion_horde,princess,1,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,royal_giant,knight,minion,goblin_gang,chaos_cannon,zap,fire_fireball,ice_wizard,1,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,skeletons,fire_spirits,knight,archers,hog_rider,chaos_cannon,order_volley,fire_fireball,3,1
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,building_elixir_collector,chr_golem,baby_dragon,zap,barbarians,mega_minion,order_volley,tornado,0,1
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,minion,knight,zap,skeletons,chr_golem,building_elixir_collector,electro_wizard,angry_barbarian,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,musketeer,giant,mega_minion,graveyard,zap,goblin_gang,fire_fireball,the_log,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,giant,chr_balloon,lightning,skeleton_horde,mega_minion,minion,order_volley,goblin_gang,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,rocket,musketeer,minion,zap,angry_barbarian,hog_rider,the_log,ice_golem,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,hog_rider,building_elixir_collector,mini_pekka,princess,goblins,minion,zap,freeze,3,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,fire_fireball,building_mortar,order_volley,skeletons,barbarians,building_elixir_collector,the_log,minion_horde,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,royal_giant,the_log,minion,barbarians,archers,fire_fireball,ice_wizard,zap,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,royal_giant,angry_barbarian,minion,archers,snow_spirits,zap,firespirit_hut,fire_fireball,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,pekka,building_elixir_collector,poison,princess,rage,minion,three_musketeers,skeleton_warriors,2,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,royal_giant,knight,angry_barbarian,minion,archers,the_log,fire_fireball,zap,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,skeletons,goblin_gang,electro_wizard,three_musketeers,building_elixir_collector,battle_ram,zap,miner,3,0
the_log,electro_wizard,baby_dragon,poison,goblin_gang,building_inferno,battle_ram,pekka,executioner,giant,snow_spirits,chaos_cannon,the_log,tornado,lightning,skeletons,0,1
zap,electro_wizard,baby_dragon,poison,goblin_gang,building_elixir_collector,battle_ram,pekka,goblin_gang,skeleton_horde,hog_rider,poison,goblin_barrel,electro_wizard,building_inferno,the_log,0,2
miner,poison,snow_spirits,building_inferno,electro_wizard,skeletons,the_log,knight,building_inferno,princess,the_log,order_volley,hog_rider,skeleton_horde,goblin_gang,goblin_barrel,1,1
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,order_volley,the_log,building_elixir_collector,goblin_gang,miner,bowler,battle_ram,three_musketeers,goblins,1,0
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,order_volley,ice_golem,graveyard,mega_minion,bowler,tornado,electro_wizard,poison,baby_dragon,0,0
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,order_volley,rocket,skeletons,the_log,order_volley,archers,knight,building_xbow,building_inferno,2,0
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,order_volley,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,0,3
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,order_volley,three_musketeers,skeletons,goblin_gang,knight,snow_spirits,the_log,battle_ram,building_elixir_collector,0,3
electro_wizard,goblin_gang,hog_rider,tornado,executioner,fire_fireball,the_log,knight,goblin_gang,minion,skeletons,battle_ram,poison,lava_hound,zap,mega_minion,1,0
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,the_log,baby_dragon,minion,fire_fireball,zap,miner,giant,mega_minion,musketeer,1,2
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,the_log,building_xbow,the_log,knight,skeletons,archers,fire_fireball,minion,building_inferno,0,1
goblin_gang,knight,battle_ram,building_inferno,poison,miner,electro_wizard,order_volley,the_log,princess,knight,building_inferno,rocket,goblin_barrel,goblin_gang,snow_spirits,0,1
order_volley,goblin_gang,skeleton_horde,goblin_barrel,building_inferno,hog_rider,fire_fireball,zap,building_inferno,order_volley,electro_wizard,hog_rider,skeleton_horde,snow_spirits,bowler,goblin_barrel,1,0
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,building_inferno,princess,the_log,fire_fireball,hog_rider,ice_golem,goblin_gang,goblin_barrel,1,0
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,minion_horde,the_log,goblin_gang,zap,building_inferno,goblin_barrel,miner,princess,1,0
order_volley,goblin_gang,skeleton_horde,goblin_barrel,building_inferno,hog_rider,fire_fireball,zap,hog_rider,valkyrie,zap,skeletons,snow_spirits,fire_fireball,building_inferno,musketeer,2,1
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,fire_spirits,skeletons,building_inferno,minion,snow_spirits,building_xbow,fire_fireball,the_log,1,0
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,building_xbow,bowler,fire_spirits,minion,skeletons,order_volley,building_inferno,fire_fireball,1,0
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,1,0
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,baby_dragon,poison,knight,tornado,electro_wizard,graveyard,skeletons,bowler,1,0
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,poison,electro_wizard,graveyard,skeletons,knight,tornado,bowler,baby_dragon,1,0
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,baby_dragon,graveyard,tornado,electro_wizard,bowler,knight,poison,skeletons,3,1
chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,tornado,bowler,electro_wizard,skeletons,baby_dragon,graveyard,knight,poison,1,0
order_volley,goblin_gang,skeleton_horde,goblin_barrel,building_inferno,hog_rider,fire_fireball,zap,zap,goblin_gang,mini_pekka,hog_rider,goblins,building_elixir_collector,freeze,princess,1,2
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,three_musketeers,building_elixir_collector,minion,hog_rider,angry_barbarian,ice_golem,zap,the_log,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,minion,chr_golem,the_log,three_musketeers,building_elixir_collector,goblin_gang,rage_barbarian,minion_horde,2,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,electro_wizard,battle_ram,zap,three_musketeers,knight,building_elixir_collector,skeletons,miner,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,minion,goblin_gang,building_inferno,the_log,skeleton_horde,knight,hog_rider,lightning,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,chr_golem,baby_dragon,the_log,lightning,mega_minion,skeletons,electro_wizard,building_elixir_collector,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,hog_rider,fire_fireball,tornado,skeletons,musketeer,knight,snow_spirits,the_log,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,giant,order_volley,minion_horde,fire_fireball,electro_wizard,baby_dragon,musketeer,skeleton_horde,3,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,hog_rider,bomber,ice_golem,musketeer,goblin_barrel,skeletons,fire_spirits,zap,2,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,skeletons,minion,archers,baby_dragon,chr_golem,order_volley,lightning,building_elixir_collector,2,1
rocket,goblin_barrel,the_log,snow_spirits,princess,knight,goblin_gang,building_inferno,princess,the_log,rocket,building_inferno,knight,goblin_barrel,goblin_gang,snow_spirits,1,0
rocket,goblin_barrel,the_log,snow_spirits,princess,knight,goblin_gang,building_inferno,princess,the_log,rocket,building_inferno,knight,goblin_barrel,goblin_gang,snow_spirits,0,0
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,3,1
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,mirror,the_log,skeletons,copy,zap,tombstone,princess,bandit,3,1
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,firespirit_hut,goblin_barrel,fire_fireball,skeleton_horde,minion_horde,princess,mirror,the_log,0,1
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,poison,giant,mega_minion,electro_wizard,the_log,zap,skeletons,graveyard,0,1
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,mini_pekka,skeleton_horde,princess,zap,royal_giant,goblin_gang,the_log,building_inferno,0,1
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,rocket,fire_fireball,building_inferno,electro_wizard,lightning,valkyrie,chr_golem,order_volley,1,0
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,three_musketeers,battle_ram,knight,skeletons,building_elixir_collector,minion,zap,snow_spirits,1,2
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,minion,rocket,princess,chr_balloon,rage_barbarian,zap,hog_rider,minion_horde,3,1
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,firespirit_hut,executioner,hog_rider,goblin_barrel,tornado,goblin_gang,skeleton_horde,electro_wizard,1,2
dark_prince,electro_wizard,prince,princess,building_elixir_collector,pekka,poison,the_log,mini_pekka,rage,minion,the_log,building_elixir_collector,giant,three_musketeers,freeze,0,3
ice_wizard,graveyard,poison,skeletons,princess,lava_hound,miner,zap,building_inferno,hog_rider,zap,the_log,skeleton_horde,goblin_gang,princess,goblin_barrel,2,3
electro_wizard,the_log,poison,knight,snow_spirits,building_inferno,miner,skeletons,baby_dragon,graveyard,tornado,electro_wizard,executioner,knight,poison,skeletons,0,1
electro_wizard,the_log,poison,knight,snow_spirits,building_inferno,miner,skeletons,chr_golem,skeletons,baby_dragon,minion,building_elixir_collector,electro_wizard,lightning,the_log,1,0
electro_wizard,the_log,poison,knight,snow_spirits,building_inferno,miner,skeletons,chr_golem,lightning,building_elixir_collector,skeletons,baby_dragon,minion,electro_wizard,the_log,1,0
electro_wizard,the_log,poison,knight,snow_spirits,building_inferno,miner,skeletons,poison,building_inferno,goblin_gang,hog_rider,skeleton_horde,goblin_barrel,the_log,electro_wizard,1,0
electro_wizard,the_log,poison,knight,snow_spirits,building_inferno,miner,skeletons,rocket,goblin_gang,blowdart_goblin,building_inferno,goblin_barrel,princess,knight,the_log,1,0
electro_wizard,the_log,poison,knight,snow_spirits,building_inferno,miner,skeletons,zap,fire_fireball,the_log,musketeer,giant,graveyard,skeleton_horde,mega_minion,0,1
electro_wizard,the_log,poison,knight,snow_spirits,building_inferno,miner,skeletons,goblin_gang,hog_rider,building_inferno,princess,skeleton_horde,the_log,rocket,goblin_barrel,1,0
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,skeleton_horde,rage_barbarian,goblin_gang,fire_fireball,electro_wizard,angry_barbarian,wizard,baby_dragon,3,0
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,building_elixir_collector,electro_wizard,battle_ram,miner,snow_spirits,the_log,goblin_gang,three_musketeers,2,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,skeletons,knight,ice_wizard,baby_dragon,bowler,tornado,poison,graveyard,0,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,the_log,baby_dragon,lightning,minion,chr_golem,skeletons,building_elixir_collector,rage_barbarian,2,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,snow_spirits,knight,goblin_gang,princess,the_log,goblin_barrel,rocket,building_inferno,0,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,firespirit_hut,goblin_gang,minion_horde,miner,skeleton_horde,the_log,goblin_barrel,poison,1,0
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,hog_rider,musketeer,fire_fireball,tornado,knight,skeletons,snow_spirits,the_log,2,0
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,chr_golem,baby_dragon,lightning,building_elixir_collector,mega_minion,order_volley,minion,skeletons,1,3
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,the_log,princess,knight,building_inferno,rocket,goblin_barrel,goblin_gang,snow_spirits,0,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,tornado,zap,miner,electro_wizard,goblin_gang,battle_ram,musketeer,knight,1,2
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,goblin_barrel,skeleton_horde,zap,hog_rider,princess,rocket,goblin_gang,building_inferno,0,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,building_mortar,hog_rider,musketeer,minion,tornado,zap,bowler,lightning,1,0
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,goblin_gang,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,0,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,princess,graveyard,giant,goblin_gang,mega_minion,tornado,poison,the_log,1,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,chr_golem,fire_fireball,zap,miner,mega_minion,baby_dragon,minion,goblin_gang,0,2
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,minion_horde,knight,zap,goblin_barrel,the_log,hog_rider,fire_spirits,goblin_gang,2,1
tornado,electro_wizard,graveyard,skeletons,bowler,poison,baby_dragon,knight,electro_wizard,skeletons,graveyard,poison,knight,bowler,building_inferno,tornado,1,0
the_log,three_musketeers,chr_golem,goblin_gang,minion_horde,building_elixir_collector,minion,skeleton_horde,lava_hound,minion,mega_minion,tombstone,knight,order_volley,lightning,chr_balloon,3,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,mega_minion,zap,bowler,goblin_gang,musketeer,fire_fireball,giant,graveyard,1,2
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,baby_dragon,graveyard,tornado,mega_minion,bowler,knight,poison,skeletons,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,minion_horde,goblin_barrel,goblin_gang,miner,zap,building_inferno,princess,the_log,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,the_log,baby_dragon,lightning,minion,chr_golem,skeletons,building_elixir_collector,rage_barbarian,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,princess,the_log,goblin_barrel,skeleton_horde,building_inferno,fire_fireball,hog_rider,goblin_gang,1,0
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,0,0
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,the_log,miner,fire_fireball,giant,musketeer,minion,zap,minion_horde,2,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,tombstone,minion,the_log,poison,musketeer,giant,knight,graveyard,1,0
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,the_log,lightning,baby_dragon,musketeer,giant,snow_spirits,skeletons,tornado,2,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,rocket,goblin_barrel,the_log,snow_spirits,princess,knight,goblin_gang,building_inferno,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,snow_spirits,the_log,goblin_gang,rocket,building_inferno,goblin_barrel,valkyrie,princess,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,three_musketeers,snow_spirits,zap,skeletons,hog_rider,goblin_gang,building_elixir_collector,knight,2,3
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,rocket,goblin_barrel,the_log,hog_rider,princess,knight,goblin_gang,building_inferno,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,blowdart_goblin,rage_barbarian,goblins,goblin_gang,freeze,zap,building_elixir_collector,hog_rider,1,0
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,snow_spirits,hog_rider,knight,lightning,skeletons,archers,building_tesla,order_volley,2,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,chr_balloon,baby_dragon,goblin_gang,zap,chaos_cannon,knight,skeletons,fire_fireball,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,snow_spirits,princess,minion_horde,goblin_gang,miner,angry_barbarian,building_elixir_collector,zap,2,0
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,chr_golem,skeleton_horde,barbarians,three_musketeers,mega_minion,minion_horde,building_elixir_collector,rage,0,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,building_inferno,building_xbow,knight,archers,skeletons,rocket,order_volley,the_log,0,0
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,fire_fireball,order_volley,knight,snow_spirits,skeletons,building_inferno,hog_rider,musketeer,2,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,lava_hound,skeletons,chr_balloon,minion,knight,order_volley,archers,lightning,3,1
electro_wizard,zap,hog_rider,building_elixir_collector,three_musketeers,knight,snow_spirits,the_log,building_mortar,hog_rider,musketeer,minion,tornado,ice_golem,bowler,lightning,0,1
three_musketeers,knight,building_elixir_collector,electro_wizard,miner,the_log,skeletons,snow_spirits,the_log,graveyard,skeletons,giant,musketeer,fire_fireball,mega_minion,zap,0,1
three_musketeers,knight,building_elixir_collector,electro_wizard,miner,the_log,skeletons,snow_spirits,building_inferno,princess,the_log,fire_fireball,hog_rider,ice_golem,goblin_gang,goblin_barrel,1,0
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,bowler,graveyard,electro_wizard,poison,baby_dragon,knight,tornado,skeletons,1,0
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,skeletons,knight,fire_spirits,graveyard,tornado,poison,baby_dragon,bowler,1,1
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,poison,electro_wizard,graveyard,skeletons,knight,tornado,bowler,baby_dragon,0,1
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,order_volley,goblin_gang,skeleton_horde,goblin_barrel,building_inferno,hog_rider,fire_fireball,zap,1,0
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,baby_dragon,graveyard,tornado,electro_wizard,bowler,knight,poison,skeletons,0,1
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,three_musketeers,the_log,snow_spirits,goblin_gang,knight,hog_rider,zap,building_elixir_collector,0,1
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,tornado,snow_spirits,skeletons,zap,miner,chr_balloon,electro_wizard,knight,1,0
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,goblin_gang,zap,building_inferno,rocket,hog_rider,goblin_barrel,skeleton_horde,princess,1,0
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,tombstone,lava_hound,chr_balloon,mega_minion,goblin_gang,lightning,skeleton_horde,order_volley,1,2
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,goblin_gang,zap,building_inferno,rocket,hog_rider,fire_spirits,knight,princess,1,0
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,minion,ice_golem,baby_dragon,building_inferno,tornado,poison,graveyard,bowler,1,0
goblin_gang,battle_ram,poison,bandit,miner,building_inferno,electro_wizard,the_log,princess,skeleton_horde,minion,minion_horde,wizard,giant,miner,zap,1,0
minion_horde,the_log,goblin_gang,zap,building_inferno,goblin_barrel,miner,princess,chr_golem,fire_fireball,zap,miner,goblin_gang,minion,baby_dragon,mega_minion,0,1
minion_horde,the_log,goblin_gang,zap,building_inferno,goblin_barrel,miner,princess,order_volley,building_inferno,goblin_gang,fire_fireball,goblin_barrel,hog_rider,skeleton_horde,the_log,1,3
minion_horde,the_log,goblin_gang,zap,building_inferno,goblin_barrel,miner,princess,zap,fire_fireball,valkyrie,skeleton_horde,fire_spirits,hog_rider,building_inferno,goblin_gang,1,2
snow_spirits,goblin_barrel,the_log,knight,princess,rocket,goblin_gang,building_inferno,goblins,minion,rage,three_musketeers,building_elixir_collector,barbarians,skeletons,fire_spirits,1,0
snow_spirits,goblin_barrel,the_log,knight,princess,rocket,goblin_gang,building_inferno,tornado,poison,snow_spirits,skeletons,goblin_gang,battle_ram,miner,electro_wizard,1,2
snow_spirits,goblin_barrel,the_log,knight,princess,rocket,goblin_gang,building_inferno,princess,rocket,knight,goblin_barrel,goblin_gang,snow_spirits,building_inferno,the_log,1,0
snow_spirits,goblin_barrel,the_log,knight,princess,rocket,goblin_gang,building_inferno,fire_fireball,order_volley,knight,tornado,skeletons,building_inferno,hog_rider,musketeer,1,0
snow_spirits,goblin_barrel,the_log,knight,princess,rocket,goblin_gang,building_inferno,the_log,skeleton_horde,miner,goblin_barrel,building_inferno,princess,baby_dragon,goblin_gang,1,0
