princess,goblin_gang,tornado,giant_skeleton,goblin_barrel,electro_wizard,valkyrie,fire_fireball,baby_dragon,knight,electro_wizard,poison,bowler,tornado,skeletons,graveyard,1,0
princess,goblin_gang,tornado,giant_skeleton,goblin_barrel,electro_wizard,valkyrie,fire_fireball,fire_fireball,skeletons,chaos_cannon,snow_spirits,musketeer,the_log,ice_golem,hog_rider,1,0
princess,goblin_gang,tornado,giant_skeleton,goblin_barrel,electro_wizard,rage_barbarian,fire_fireball,baby_dragon,graveyard,tornado,electro_wizard,bowler,knight,poison,skeletons,0,1
princess,goblin_gang,tornado,giant_skeleton,goblin_barrel,electro_wizard,rage_barbarian,fire_fireball,musketeer,knight,hog_rider,snow_spirits,skeletons,zap,tornado,fire_fireball,1,0
princess,goblin_gang,tornado,giant_skeleton,goblin_barrel,electro_wizard,rage_barbarian,fire_fireball,building_xbow,rocket,snow_spirits,fire_spirits,building_inferno,the_log,mega_minion,ice_golem,1,0
princess,goblin_gang,tornado,giant_skeleton,goblin_barrel,electro_wizard,rage_barbarian,fire_fireball,chr_golem,the_log,skeleton_horde,three_musketeers,minion_horde,goblin_gang,rage_barbarian,building_elixir_collector,1,0
princess,goblin_gang,tornado,giant_skeleton,goblin_barrel,electro_wizard,rage_barbarian,fire_fireball,knight,three_musketeers,skeletons,building_elixir_collector,minion_horde,the_log,zap,hog_rider,0,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,lightning,skeletons,minion,baby_dragon,chr_golem,building_elixir_collector,the_log,goblin_gang,0,3
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,building_elixir_collector,snow_spirits,zap,the_log,pekka,knight,ice_wizard,three_musketeers,3,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,hog_rider,skeletons,snow_spirits,the_log,barbarians,minion,zap,princess,3,1
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,chr_golem,minion_horde,minion,building_elixir_collector,rage_barbarian,three_musketeers,goblin_gang,zap,3,0
minion,mega_minion,order_volley,skeleton_horde,building_elixir_collector,freeze,chr_balloon,lava_hound,hog_rider,goblins,zap,lightning,chaos_cannon,skeletons,minion_horde,princess,1,0
