fire_fireball,building_elixir_collector,lava_hound,zap,baby_dragon,chr_balloon,mega_minion,skeletons,royal_giant,snow_spirits,chaos_cannon,knight,fire_fireball,the_log,archers,skeletons,3,1
fire_fireball,building_elixir_collector,lava_hound,zap,baby_dragon,chr_balloon,mega_minion,skeletons,lava_hound,order_volley,barbarians,minion_horde,building_elixir_collector,mega_minion,chr_balloon,lightning,3,0
chr_golem,archers,dark_prince,chr_balloon,minion_horde,order_volley,skeleton_horde,building_elixir_collector,royal_giant,angry_barbarian,archers,minion,skeletons,zap,the_log,fire_fireball,3,2
chr_golem,archers,dark_prince,chr_balloon,minion_horde,order_volley,skeleton_horde,building_elixir_collector,electro_wizard,knight,archers,skeletons,graveyard,freeze,zap,chaos_cannon,3,0
chr_golem,archers,dark_prince,chr_balloon,minion_horde,order_volley,skeleton_horde,building_elixir_collector,royal_giant,barbarians,minion_horde,order_volley,skeleton_horde,miner,electro_wizard,ice_wizard,2,1
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,chr_balloon,mega_minion,building_elixir_collector,baby_dragon,valkyrie,chr_golem,archers,rage,1,3
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,giant,hog_rider,mega_minion,skeletons,musketeer,fire_fireball,zap,goblins,2,3
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,chr_golem,order_volley,baby_dragon,lightning,building_elixir_collector,angry_barbarian,archers,barbarians,1,0
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,angry_barbarian,minion,hog_rider,minion_horde,zap,royal_giant,goblins,goblin_gang,3,1
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,chr_golem,executioner,archers,lightning,tornado,skeletons,building_elixir_collector,minion,1,0
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,royal_giant,mega_minion,archers,the_log,barbarians,ice_wizard,lightning,zap,3,1
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,royal_giant,angry_barbarian,zap,fire_fireball,minion,archers,goblin_gang,ice_wizard,1,3
chr_golem,archers,dark_prince,chr_balloon,minion,order_volley,skeleton_horde,lightning,the_log,minion,lightning,fire_spirits,barbarians,chaos_cannon,royal_giant,archers,1,2
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,building_elixir_collector,chr_golem,baby_dragon,zap,barbarians,mega_minion,order_volley,tornado,0,1
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,minion,knight,zap,skeletons,chr_golem,building_elixir_collector,electro_wizard,angry_barbarian,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,musketeer,giant,mega_minion,graveyard,zap,goblin_gang,fire_fireball,the_log,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,giant,chr_balloon,lightning,skeleton_horde,mega_minion,minion,order_volley,goblin_gang,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,rocket,musketeer,minion,zap,angry_barbarian,hog_rider,the_log,ice_golem,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,hog_rider,building_elixir_collector,mini_pekka,princess,goblins,minion,zap,freeze,3,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,fire_fireball,building_mortar,order_volley,skeletons,barbarians,building_elixir_collector,the_log,minion_horde,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,royal_giant,the_log,minion,barbarians,archers,fire_fireball,ice_wizard,zap,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,royal_giant,angry_barbarian,minion,archers,snow_spirits,zap,firespirit_hut,fire_fireball,1,0
skeletons,snow_spirits,the_log,princess,knight,archers,rocket,building_mortar,pekka,building_elixir_collector,poison,princess,rage,minion,three_musketeers,skeleton_warriors,2,0
building_inferno,knight,graveyard,poison,electro_wizard,snow_spirits,goblin_gang,order_volley,electro_wizard,poison,the_log,skeleton_horde,hog_rider,goblin_barrel,building_inferno,goblin_gang,0,1
building_inferno,knight,graveyard,poison,electro_wizard,snow_spirits,goblin_gang,order_volley,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,0,3
building_inferno,knight,graveyard,poison,electro_wizard,snow_spirits,goblin_gang,order_volley,giant,hog_rider,ice_wizard,the_log,minion,skeletons,fire_fireball,zap,2,1
building_inferno,knight,graveyard,poison,electro_wizard,snow_spirits,goblin_gang,order_volley,lava_hound,chr_balloon,archers,zap,musketeer,order_volley,skeleton_horde,inferno_dragon,1,0
building_inferno,knight,graveyard,fire_fireball,electro_wizard,snow_spirits,goblin_gang,the_log,order_volley,ice_wizard,fire_fireball,hog_rider,the_log,angry_barbarian,skeleton_horde,prince,1,0
building_inferno,knight,graveyard,fire_fireball,electro_wizard,snow_spirits,goblin_gang,the_log,fire_spirits,goblin_gang,pekka,wizard,goblin_barrel,electro_wizard,tornado,zap,1,0
building_inferno,bandit,miner,poison,electro_wizard,battle_ram,goblin_gang,the_log,mega_minion,graveyard,hog_rider,zap,tombstone,archers,ice_golem,fire_fireball,0,1
goblin_barrel,electro_wizard,hog_rider,skeleton_horde,building_inferno,poison,goblin_gang,the_log,princess,knight,snow_spirits,goblin_gang,building_inferno,rocket,goblin_barrel,the_log,0,1
goblin_barrel,electro_wizard,hog_rider,skeleton_horde,building_inferno,poison,goblin_gang,the_log,baby_dragon,miner,three_musketeers,building_elixir_collector,skeletons,ice_golem,battle_ram,zap,0,3
goblin_barrel,electro_wizard,hog_rider,skeletons,building_inferno,fire_fireball,rage_barbarian,zap,princess,building_inferno,goblin_gang,skeleton_horde,goblin_barrel,knight,miner,the_log,0,1
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,knight,the_log,hog_rider,zap,goblin_gang,snow_spirits,building_elixir_collector,three_musketeers,1,2
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,bowler,graveyard,knight,electro_wizard,the_log,mega_minion,building_inferno,poison,2,1
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,executioner,the_log,tornado,electro_wizard,zap,knight,royal_giant,rocket,1,0
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,chr_balloon,poison,order_volley,minion,giant,musketeer,skeleton_horde,goblin_gang,1,2
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,bowler,graveyard,electro_wizard,minion,battle_ram,the_log,goblin_gang,poison,1,0
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,goblin_barrel,princess,goblin_gang,goblins,skeleton_horde,minion,baby_dragon,prince,1,2
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,bomber,goblins,musketeer,royal_giant,princess,miner,building_elixir_collector,zap,1,0
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,hog_rider,knight,zap,fire_fireball,minion,snow_spirits,chaos_cannon,skeletons,3,0
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,miner,archers,minion,princess,zap,fire_fireball,royal_giant,electro_wizard,1,0
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,three_musketeers,knight,the_log,skeletons,snow_spirits,building_elixir_collector,minion_horde,miner,1,2
tornado,knight,the_log,baby_dragon,executioner,electro_wizard,graveyard,poison,electro_wizard,bandit,miner,the_log,poison,building_inferno,battle_ram,goblin_gang,0,1
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,skeleton_horde,zap,hog_rider,angry_barbarian,fire_spirits,rage_barbarian,mega_minion,bandit,2,1
lava_hound,chr_balloon,minion,mega_minion,goblin_gang,order_volley,building_elixir_collector,freeze,graveyard,poison,firespirit_hut,knight,the_log,skeletons,electro_wizard,archers,2,1
lava_hound,chr_balloon,minion,mega_minion,goblin_gang,order_volley,building_elixir_collector,freeze,building_mortar,minion,zap,snow_spirits,archers,goblins,giant,knight,0,3
giant,miner,the_log,electro_wizard,minion,minion_horde,zap,fire_fireball,skeletons,mega_minion,baby_dragon,chr_balloon,lava_hound,zap,fire_fireball,building_elixir_collector,2,1
giant,miner,the_log,electro_wizard,minion,minion_horde,zap,fire_fireball,skeletons,fire_spirits,ice_golem,mega_minion,rocket,building_inferno,the_log,building_xbow,1,0
giant,miner,the_log,electro_wizard,minion,minion_horde,zap,fire_fireball,graveyard,skeletons,tornado,giant,baby_dragon,poison,bowler,mega_minion,0,1
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,building_inferno,rocket,the_log,building_xbow,skeletons,ice_golem,fire_spirits,mega_minion,1,0
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,hog_rider,skeletons,snow_spirits,knight,zap,fire_fireball,tornado,musketeer,0,0
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,rocket,fire_spirits,skeletons,knight,building_xbow,archers,the_log,snow_spirits,0,1
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,the_log,hog_rider,princess,building_inferno,goblin_gang,goblin_barrel,freeze,skeleton_horde,1,2
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,minion_horde,knight,building_elixir_collector,three_musketeers,miner,fire_spirits,tornado,skeletons,1,0
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,skeletons,snow_spirits,knight,goblin_gang,hog_rider,three_musketeers,zap,building_elixir_collector,1,0
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,mirror,freeze,order_volley,goblin_gang,building_elixir_collector,mega_minion,lava_hound,chr_balloon,1,0
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,knight,bowler,skeletons,baby_dragon,tornado,the_log,lightning,hog_rider,1,0
goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,skeletons,mega_minion,baby_dragon,chr_balloon,lava_hound,zap,fire_fireball,building_elixir_collector,3,2
