battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,miner,goblin_barrel,princess,mirror,building_inferno,skeleton_horde,goblin_archer,the_log,1,0
skeletons,order_volley,mega_minion,knight,freeze,electro_wizard,graveyard,building_inferno,miner,electro_wizard,the_log,zap,hog_rider,three_musketeers,knight,goblin_gang,0,1
skeletons,order_volley,mega_minion,knight,freeze,electro_wizard,graveyard,building_inferno,lava_hound,chr_balloon,minion,mega_minion,skeleton_horde,tombstone,lightning,order_volley,2,1
hog_rider,building_inferno,goblin_gang,order_volley,goblin_barrel,fire_fireball,skeleton_horde,electro_wizard,royal_giant,knight,the_log,building_elixir_collector,minion,tornado,electro_wizard,miner,0,1
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,ice_golem,goblin_gang,angry_barbarian,bandit,executioner,musketeer,the_log,zap,2,1
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,building_xbow,the_log,skeletons,electro_wizard,knight,rocket,mega_minion,firespirit_hut,0,1
electro_wizard,building_inferno,snow_spirits,knight,skeletons,miner,poison,the_log,hog_rider,goblin_gang,poison,electro_wizard,the_log,bandit,battle_ram,building_inferno,0,1
the_log,knight,skeletons,archers,building_inferno,electro_wizard,graveyard,poison,princess,goblin_barrel,skeleton_horde,the_log,building_inferno,goblin_gang,hog_rider,rocket,1,2
the_log,knight,skeletons,archers,building_inferno,electro_wizard,graveyard,poison,three_musketeers,knight,battle_ram,goblin_gang,skeletons,snow_spirits,building_elixir_collector,zap,0,1
the_log,knight,skeletons,archers,building_inferno,electro_wizard,graveyard,poison,chr_golem,mega_minion,minion,baby_dragon,building_elixir_collector,snow_spirits,zap,building_inferno,1,0
the_log,knight,skeletons,archers,building_inferno,electro_wizard,graveyard,poison,chr_golem,lightning,building_elixir_collector,baby_dragon,mega_minion,skeletons,the_log,minion,1,0
the_log,knight,skeletons,archers,firespirit_hut,electro_wizard,graveyard,poison,lava_hound,chr_balloon,minion,order_volley,building_elixir_collector,mega_minion,lightning,goblin_gang,1,3
the_log,knight,skeletons,archers,firespirit_hut,electro_wizard,graveyard,poison,goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,1,0
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,building_inferno,hog_rider,poison,the_log,goblin_gang,goblin_barrel,skeleton_horde,princess,1,2
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,lava_hound,mega_minion,chr_balloon,fire_fireball,electro_wizard,goblin_gang,building_elixir_collector,order_volley,0,1
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,knight,the_log,electro_wizard,fire_fireball,snow_spirits,skeletons,hog_rider,zap,0,1
battle_ram,electro_wizard,order_volley,chr_balloon,knight,building_inferno,baby_dragon,the_log,fire_fireball,the_log,knight,skeletons,hog_rider,ice_wizard,snow_spirits,princess,1,0
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,skeleton_horde,angry_barbarian,minion,fire_fireball,zap,electro_wizard,hog_rider,executioner,0,2
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,chr_golem,order_volley,graveyard,angry_barbarian,mega_minion,tombstone,archers,zap,1,0
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,firespirit_hut,building_inferno,zap,goblin_gang,hog_rider,skeletons,minion,zapMachine,1,0
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,knight,zap,minion,mini_pekka,baby_dragon,order_volley,princess,hog_rider,0,1
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,chr_golem,mini_pekka,minion,archers,skeleton_horde,building_elixir_collector,fire_fireball,zap,1,0
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,bowler,archers,fire_fireball,ice_golem,the_log,hog_rider,tornado,inferno_dragon,1,2
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,electro_wizard,chr_balloon,the_log,building_inferno,skeleton_warriors,goblin_barrel,freeze,fire_spirits,1,0
hog_rider,building_inferno,goblin_gang,rocket,goblin_barrel,zap,skeleton_horde,princess,bomb_tower,freeze,tornado,minion_horde,chr_balloon,giant,building_elixir_collector,electro_wizard,1,0
the_log,knight,skeletons,archers,firespirit_hut,electro_wizard,graveyard,poison,zap,goblin_archer,fire_spirits,fire_fireball,miner,battle_ram,prince,ice_wizard,2,0
the_log,knight,skeletons,archers,firespirit_hut,electro_wizard,graveyard,poison,knight,goblin_gang,hog_rider,snow_spirits,the_log,building_inferno,princess,rocket,1,0
giant,miner,the_log,electro_wizard,minion,minion_horde,zap,fire_fireball,skeletons,mega_minion,baby_dragon,chr_balloon,lava_hound,zap,fire_fireball,building_elixir_collector,1,3
chaos_cannon,minion,zap,giant,hog_rider,fire_fireball,electro_wizard,the_log,skeleton_horde,goblin_gang,building_elixir_collector,freeze,lava_hound,order_volley,chr_balloon,mega_minion,2,3
chaos_cannon,minion,zap,giant,hog_rider,fire_fireball,electro_wizard,the_log,electro_wizard,tornado,valkyrie,zap,hog_rider,poison,skeletons,snow_spirits,0,1
chaos_cannon,minion,zap,giant,hog_rider,fire_fireball,electro_wizard,the_log,ice_golem,zap,building_inferno,fire_fireball,snow_spirits,skeletons,minion,hog_rider,0,1
chaos_cannon,minion,zap,giant,hog_rider,fire_fireball,electro_wizard,the_log,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,1,0
chaos_cannon,minion,zap,giant,hog_rider,fire_fireball,electro_wizard,the_log,hog_rider,electro_wizard,building_inferno,rage_barbarian,skeletons,zap,fire_fireball,snow_spirits,0,1
goblin_gang,freeze,order_volley,skeleton_horde,building_elixir_collector,mega_minion,lava_hound,chr_balloon,graveyard,minion,knight,goblin_gang,giant,order_volley,archers,zap,3,1
goblin_gang,freeze,order_volley,skeleton_horde,building_elixir_collector,mega_minion,lava_hound,chr_balloon,the_log,skeletons,three_musketeers,building_elixir_collector,electro_wizard,snow_spirits,miner,ice_golem,1,0
goblin_gang,freeze,order_volley,skeleton_horde,building_elixir_collector,mega_minion,lava_hound,chr_balloon,baby_dragon,mega_minion,skeletons,chr_golem,electro_wizard,firespirit_hut,the_log,lightning,1,0
goblin_gang,freeze,the_log,skeleton_horde,building_elixir_collector,mega_minion,hog_rider,minion,chaos_cannon,the_log,hog_rider,musketeer,snow_spirits,fire_fireball,skeletons,ice_golem,0,1
pekka,freeze,order_volley,goblin_gang,building_elixir_collector,mega_minion,goblins,chr_balloon,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,1,2
pekka,freeze,order_volley,goblin_gang,building_elixir_collector,mega_minion,goblins,chr_balloon,chr_balloon,goblin_barrel,order_volley,electro_wizard,building_inferno,knight,skeleton_horde,the_log,3,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,pekka,poison,skeletons,firespirit_hut,the_log,miner,minion,electro_wizard,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,skeleton_horde,princess,order_volley,zap,building_inferno,minion_horde,miner,goblin_barrel,2,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,electro_wizard,pekka,lightning,baby_dragon,battle_ram,goblin_gang,zap,the_log,0,2
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,bowler,baby_dragon,knight,graveyard,electro_wizard,skeletons,tornado,poison,2,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,graveyard,knight,goblin_gang,building_inferno,electro_wizard,baby_dragon,poison,the_log,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,skeletons,the_log,mega_minion,building_elixir_collector,electro_wizard,baby_dragon,lightning,chr_golem,1,3
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,angry_barbarian,goblin_gang,firespirit_hut,skeleton_horde,zap,princess,miner,fire_fireball,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,giant_skeleton,electro_wizard,zap,executioner,ice_wizard,copy,fire_fireball,minion_horde,2,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,archers,graveyard,electro_wizard,poison,firespirit_hut,the_log,knight,skeletons,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,zap,tornado,minion,electro_wizard,poison,minion_horde,pekka,chr_golem,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,baby_dragon,knight,electro_wizard,tornado,graveyard,skeletons,bowler,poison,3,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,hog_rider,executioner,snow_spirits,skeletons,lightning,knight,the_log,tornado,2,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,the_log,building_inferno,goblin_barrel,minion_horde,zap,miner,skeleton_horde,princess,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,skeletons,snow_spirits,the_log,knight,fire_fireball,hog_rider,electro_wizard,building_inferno,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,skeleton_horde,electro_wizard,hog_rider,goblin_gang,goblin_barrel,building_inferno,poison,the_log,0,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,lava_hound,mega_minion,minion,zap,barbarians,tombstone,chr_balloon,fire_fireball,1,2
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,electro_wizard,mega_minion,baby_dragon,chr_balloon,lava_hound,zap,fire_fireball,building_elixir_collector,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,tornado,inferno_dragon,bandit,fire_spirits,royal_giant,chr_witch,rage,three_musketeers,3,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,chr_golem,baby_dragon,electro_wizard,building_elixir_collector,minion,skeletons,lightning,the_log,2,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,zap,knight,the_log,hog_rider,goblin_gang,three_musketeers,miner,electro_wizard,0,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,lava_hound,goblin_gang,battle_ram,poison,mega_minion,electro_wizard,tombstone,the_log,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,goblin_gang,building_inferno,hog_rider,fire_fireball,skeleton_horde,goblin_barrel,electro_wizard,the_log,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,poison,building_inferno,knight,goblin_gang,hog_rider,princess,order_volley,goblin_barrel,3,1
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,princess,rocket,goblin_gang,knight,goblin_barrel,the_log,building_inferno,snow_spirits,1,0
goblin_barrel,building_inferno,hog_rider,skeleton_horde,rocket,the_log,princess,goblin_gang,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,1,0
firespirit_hut,hog_rider,lightning,baby_dragon,archers,skeletons,knight,tornado,snow_spirits,skeletons,hog_rider,ice_golem,musketeer,the_log,fire_fireball,building_inferno,1,0
firespirit_hut,hog_rider,lightning,baby_dragon,archers,skeletons,knight,tornado,hog_rider,skeletons,knight,musketeer,snow_spirits,zap,lightning,tornado,0,1
firespirit_hut,hog_rider,lightning,baby_dragon,archers,skeletons,knight,tornado,building_mortar,archers,fire_spirits,knight,barbarians,goblins,miner,order_volley,1,0
firespirit_hut,hog_rider,lightning,baby_dragon,archers,skeletons,knight,tornado,zap,goblin_gang,hog_rider,building_inferno,poison,skeleton_horde,goblin_barrel,princess,1,1
firespirit_hut,hog_rider,lightning,baby_dragon,archers,skeletons,knight,tornado,executioner,goblin_gang,goblin_barrel,order_volley,pekka,fire_spirits,tornado,building_inferno,0,0
knight,poison,snow_spirits,building_inferno,the_log,skeletons,miner,electro_wizard,lava_hound,chr_balloon,electro_wizard,inferno_dragon,valkyrie,fire_fireball,minion,order_volley,1,2
knight,poison,snow_spirits,building_inferno,the_log,skeletons,miner,electro_wizard,lava_hound,minion,tombstone,miner,order_volley,mega_minion,poison,chr_balloon,1,3
knight,poison,snow_spirits,building_inferno,the_log,skeletons,miner,electro_wizard,tornado,poison,executioner,baby_dragon,dark_prince,battle_ram,firespirit_hut,archers,1,1
knight,poison,snow_spirits,building_inferno,the_log,skeletons,miner,electro_wizard,barbarians,minion,miner,building_mortar,fire_fireball,electro_wizard,the_log,zap,1,2
knight,poison,snow_spirits,building_inferno,the_log,skeletons,miner,electro_wizard,chr_balloon,baby_dragon,mega_minion,skeletons,building_elixir_collector,lava_hound,fire_fireball,zap,1,3
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,tombstone,goblin_gang,lava_hound,minion,battle_ram,poison,the_log,electro_wizard,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,mega_minion,0,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,building_mortar,building_inferno,ice_golem,the_log,hog_rider,musketeer,skeleton_warriors,fire_fireball,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,firespirit_hut,hog_rider,lightning,baby_dragon,archers,skeletons,knight,tornado,0,1
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,fire_fireball,building_elixir_collector,lava_hound,zap,baby_dragon,chr_balloon,mega_minion,skeletons,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,building_inferno,building_xbow,archers,knight,skeletons,rocket,order_volley,the_log,1,1
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,skeleton_horde,goblin_barrel,rocket,building_inferno,princess,hog_rider,zap,goblin_gang,1,1
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,skeletons,snow_spirits,knight,goblin_gang,hog_rider,three_musketeers,zap,building_elixir_collector,0,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,building_inferno,building_xbow,archers,knight,skeletons,rocket,order_volley,the_log,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,firespirit_hut,tornado,lightning,skeletons,knight,hog_rider,archers,baby_dragon,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,giant,musketeer,minion,the_log,zap,fire_fireball,minion_horde,miner,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,knight,snow_spirits,graveyard,skeletons,electro_wizard,building_inferno,poison,the_log,0,1
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,mega_minion,0,1
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,three_musketeers,electro_wizard,miner,snow_spirits,the_log,skeletons,building_elixir_collector,knight,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,lava_hound,building_elixir_collector,mega_minion,goblin_gang,order_volley,freeze,chr_balloon,skeleton_horde,1,0
miner,poison,knight,skeletons,the_log,snow_spirits,building_inferno,electro_wizard,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,wizard,inferno_dragon,skeleton_horde,prince,pekka,building_elixir_collector,battle_ram,chr_golem,3,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,the_log,building_inferno,princess,miner,goblin_gang,minion,goblin_barrel,zap,2,1
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,archers,electro_wizard,the_log,knight,building_inferno,skeletons,miner,poison,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,poison,knight,the_log,firespirit_hut,electro_wizard,miner,goblin_gang,minion_horde,0,1
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,skeleton_horde,mega_minion,baby_dragon,chr_balloon,lava_hound,zap,fire_fireball,building_elixir_collector,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,valkyrie,fire_fireball,hog_rider,building_inferno,skeleton_horde,zap,goblin_gang,blowdart_goblin,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,goblin_gang,bandit,the_log,firespirit_hut,poison,graveyard,pekka,electro_wizard,3,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,goblin_gang,skeleton_horde,goblin_barrel,building_inferno,hog_rider,rocket,princess,the_log,3,1
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,skeletons,the_log,mega_minion,building_elixir_collector,electro_wizard,baby_dragon,lightning,chr_golem,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,valkyrie,the_log,tornado,hog_rider,snow_spirits,electro_wizard,executioner,lightning,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,tornado,the_log,graveyard,ice_golem,building_inferno,freeze,skeleton_horde,wizard,2,1
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,building_elixir_collector,electro_wizard,order_volley,baby_dragon,skeletons,lightning,chr_golem,mega_minion,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,three_musketeers,hog_rider,knight,zap,skeletons,goblin_gang,snow_spirits,building_elixir_collector,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,bowler,lightning,order_volley,archers,the_log,goblin_gang,tombstone,giant,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,electro_wizard,chr_golem,building_elixir_collector,lightning,baby_dragon,the_log,mega_minion,skeletons,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,three_musketeers,hog_rider,knight,skeletons,building_elixir_collector,goblin_gang,zap,snow_spirits,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,miner,zap,hog_rider,goblin_gang,knight,princess,minion,minion_horde,1,0
skeleton_horde,goblin_gang,building_elixir_collector,freeze,lava_hound,order_volley,chr_balloon,mega_minion,freeze,lava_hound,goblin_gang,skeleton_horde,order_volley,mega_minion,building_elixir_collector,chr_balloon,2,3
skeleton_horde,goblin_gang,building_elixir_collector,freeze,lava_hound,order_volley,chr_balloon,mega_minion,minion,fire_fireball,miner,the_log,musketeer,minion_horde,giant,zap,1,2
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,skeletons,poison,the_log,mega_minion,baby_dragon,barbarian_hut,electro_wizard,graveyard,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,snow_spirits,skeletons,zap,knight,minion_horde,miner,building_elixir_collector,three_musketeers,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,goblin_gang,building_inferno,goblin_barrel,skeleton_horde,poison,electro_wizard,the_log,hog_rider,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,electro_wizard,hog_rider,building_inferno,poison,skeleton_horde,goblin_gang,goblin_barrel,the_log,1,0
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,chr_balloon,baby_dragon,mega_minion,skeletons,building_elixir_collector,lava_hound,fire_fireball,tombstone,2,1
graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,electro_wizard,battle_ram,poison,the_log,goblin_barrel,minion,goblin_gang,firespirit_hut,electro_wizard,1,0
electro_wizard,snow_spirits,the_log,three_musketeers,knight,building_elixir_collector,skeletons,miner,goblins,giant,mega_minion,three_musketeers,building_elixir_collector,fire_fireball,angry_barbarian,zap,0,3
electro_wizard,snow_spirits,the_log,three_musketeers,knight,building_elixir_collector,skeletons,miner,skeletons,snow_spirits,knight,hog_rider,electro_wizard,the_log,fire_fireball,building_inferno,0,1
electro_wizard,snow_spirits,the_log,three_musketeers,knight,building_elixir_collector,skeletons,miner,giant,musketeer,minion,the_log,zap,fire_fireball,minion_horde,miner,1,0
electro_wizard,snow_spirits,the_log,three_musketeers,knight,building_elixir_collector,skeletons,miner,giant,bowler,baby_dragon,musketeer,skeletons,the_log,tornado,lightning,1,0
electro_wizard,snow_spirits,the_log,three_musketeers,knight,building_elixir_collector,skeletons,miner,hog_rider,snow_spirits,princess,fire_fireball,the_log,minion,goblin_barrel,building_inferno,1,0
skeletons,order_volley,mega_minion,knight,freeze,electro_wizard,graveyard,building_inferno,wizard,tornado,giant_skeleton,firespirit_hut,the_log,minion,hog_rider,lightning,2,0
electro_wizard,battle_ram,zap,three_musketeers,knight,building_elixir_collector,skeletons,miner,skeleton_horde,goblin_gang,hog_rider,goblin_barrel,zap,building_inferno,princess,rocket,3,1
princess,the_log,rocket,building_inferno,knight,goblin_barrel,goblin_gang,snow_spirits,minion,fire_fireball,miner,the_log,goblin_gang,minion_horde,giant,zap,1,0
princess,the_log,rocket,building_inferno,knight,goblin_barrel,goblin_gang,snow_spirits,three_musketeers,knight,goblin_gang,building_elixir_collector,snow_spirits,skeletons,hog_rider,zap,3,0
princess,the_log,rocket,building_inferno,knight,goblin_barrel,goblin_gang,snow_spirits,graveyard,skeletons,tornado,knight,baby_dragon,poison,bowler,mega_minion,1,0
princess,the_log,rocket,building_inferno,knight,goblin_barrel,goblin_gang,snow_spirits,knight,goblin_gang,hog_rider,snow_spirits,the_log,building_inferno,princess,rocket,0,1
bowler,miner,electro_wizard,baby_dragon,poison,chaos_cannon,knight,snow_spirits,hog_rider,valkyrie,musketeer,ice_golem,mega_minion,chaos_cannon,fire_fireball,the_log,1,0
bowler,graveyard,electro_wizard,baby_dragon,poison,tornado,knight,snow_spirits,hog_rider,valkyrie,musketeer,ice_golem,mega_minion,chaos_cannon,fire_fireball,the_log,0,1
bowler,graveyard,electro_wizard,baby_dragon,poison,tornado,knight,snow_spirits,hog_rider,valkyrie,musketeer,ice_golem,mega_minion,chaos_cannon,fire_fireball,the_log,1,0
electro_wizard,miner,the_log,building_inferno,poison,knight,skeletons,snow_spirits,chr_golem,musketeer,fire_fireball,zap,tombstone,skeletons,mega_minion,minion,1,0
barbarian_hut,graveyard,electro_wizard,baby_dragon,poison,tornado,knight,skeletons,chr_golem,mega_minion,minion,baby_dragon,skeletons,building_elixir_collector,lightning,the_log,1,0
bowler,graveyard,electro_wizard,baby_dragon,poison,tornado,knight,snow_spirits,building_xbow,valkyrie,the_log,electro_wizard,mega_minion,fire_fireball,building_inferno,snow_spirits,1,0
princess,the_log,rocket,building_inferno,knight,goblin_barrel,goblin_gang,snow_spirits,miner,poison,the_log,electro_wizard,bandit,blowdart_goblin,skeletons,building_inferno,1,0
electro_wizard,miner,the_log,building_inferno,poison,knight,skeletons,snow_spirits,three_musketeers,miner,the_log,snow_spirits,electro_wizard,skeletons,knight,building_elixir_collector,0,1
chr_balloon,electro_wizard,miner,knight,tornado,zap,skeletons,snow_spirits,order_volley,hog_rider,firespirit_hut,zap,valkyrie,angry_barbarian,fire_spirits,mega_minion,2,0
fire_fireball,bowler,graveyard,electro_wizard,building_mortar,order_volley,giant,mega_minion,baby_dragon,graveyard,electro_wizard,poison,the_log,knight,bowler,tornado,0,1
fire_fireball,bowler,graveyard,electro_wizard,building_mortar,order_volley,giant,mega_minion,three_musketeers,battle_ram,knight,goblin_gang,snow_spirits,skeletons,building_elixir_collector,zap,1,0
fire_fireball,bowler,graveyard,electro_wizard,building_mortar,order_volley,giant,mega_minion,knight,baby_dragon,skeletons,tornado,graveyard,bowler,electro_wizard,poison,2,1
fire_fireball,bowler,graveyard,electro_wizard,building_mortar,order_volley,giant,mega_minion,skeletons,snow_spirits,zap,knight,tornado,electro_wizard,hog_rider,fire_fireball,1,3
fire_fireball,bowler,graveyard,electro_wizard,building_mortar,order_volley,giant,mega_minion,graveyard,rage_barbarian,freeze,lightning,chaos_cannon,archers,zap,goblin_gang,1,0
tornado,musketeer,the_log,skeletons,mega_minion,battle_ram,miner,poison,rage_barbarian,building_elixir_collector,minion,chr_golem,zap,the_log,minion_horde,tombstone,1,0
tornado,musketeer,the_log,skeletons,mega_minion,battle_ram,miner,poison,skeletons,mega_minion,baby_dragon,chr_balloon,lava_hound,zap,fire_fireball,building_elixir_collector,2,1
tornado,musketeer,the_log,skeletons,mega_minion,battle_ram,miner,poison,building_inferno,snow_spirits,skeletons,miner,the_log,fire_fireball,knight,archers,1,1
tornado,musketeer,the_log,skeletons,mega_minion,battle_ram,miner,poison,knight,zap,building_elixir_collector,goblin_gang,hog_rider,the_log,three_musketeers,snow_spirits,0,1
